player_name,pitcher,n_pitches,velo,whiff,zone,tot_xrv,cPV_plus
Cristopher Sánchez,650911,2895,90.36435233160621,0.15060449050086355,0.6697754749568221,14.992208237072271,127.1
Tyler Mahle,641816,1381,88.0833454018827,0.11585807385952208,0.6524257784214338,7.068834232907475,126.8
Hoby Milner,571948,1157,83.18677614520311,0.06741573033707865,0.6525496974935178,5.635322548592759,125.4
Griffin Jax,643377,1093,91.66953339432754,0.18847209515096067,0.6770356816102471,5.288865458744979,125.3
Orion Kerkering,689147,1073,92.158807082945,0.1015843429636533,0.641192917054986,5.031650883652616,124.5
Janson Junk,676083,1622,88.20598027127004,0.09556103575832306,0.684956843403206,7.59063994506779,124.4
Trevor Rogers,669432,1627,88.82083589428396,0.1352181929932391,0.6822372464658881,7.056137996623077,122.6
Ryne Nelson,669194,2466,91.95543390105433,0.10867802108678021,0.654095701540957,10.337470660212794,121.8
Nick Mears,683232,845,91.16461538461539,0.13727810650887573,0.6994082840236686,3.5200909659647386,121.6
Brandon Walter,687888,814,86.02420147420148,0.12407862407862408,0.671990171990172,3.38979130016036,121.6
Dylan Lee,669276,1102,88.5923774954628,0.1733212341197822,0.6742286751361162,4.576043690960889,121.6
Paul Skenes,694973,2997,92.89956623289956,0.1494828161494828,0.651317984651318,12.351240707697084,121.4
Steven Wilson,621051,974,86.31437371663245,0.11806981519507187,0.6262833675564682,3.9005284209525684,120.8
Emilio Pagán,641941,1068,91.73323970037454,0.15543071161048688,0.6544943820224719,4.169034632634059,120.2
