pitcher,pitch_type,n_pitches,tot_xrv,velo,hb,ivb,whiff,zone,cpv_per_100,pitch_cPV_plus,player_name
552640,SL,406,4.271726454601393,89.20443349753694,0.501551724137931,0.11199507389162561,0.2413793103448276,0.7364532019704434,1.0521493730545304,155.8,Andrew Kittredge
554430,CU,232,-1.5513433842622653,81.14439655172414,1.0431465517241378,-0.8766810344827586,0.22413793103448276,0.49137931034482757,-0.6686824932164936,67.1,Zack Wheeler
554430,FC,206,-0.37981591444047086,91.8480582524272,0.06786407766990292,0.7802427184466019,0.10679611650485436,0.6699029126213593,-0.1843766574953742,92.0,Zack Wheeler
554430,FF,979,5.634348825795503,96.07436159346273,-0.8440040858018386,1.2252400408580184,0.16241062308478038,0.693564862104188,0.5755208197952505,131.2,Zack Wheeler
554430,FS,212,1.087107517752679,87.10235849056605,-1.0985377358490567,0.36009433962264153,0.21226415094339623,0.589622641509434,0.5127865649776787,128.0,Zack Wheeler
554430,SI,409,1.2268481408308312,95.43618581907091,-1.4618581907090464,0.6266259168704157,0.07579462102689487,0.6552567237163814,0.2999628706187851,117.0,Zack Wheeler
554430,ST,356,1.4761369512326978,83.71292134831461,1.1310112359550561,0.22370786516853933,0.19662921348314608,0.6320224719101124,0.4146452110204207,122.9,Zack Wheeler
570632,CH,230,-1.0401481144777462,88.78826086956522,-1.316391304347826,0.714608695652174,0.12608695652173912,0.591304347826087,-0.45223831064249836,78.2,José Ureña
570632,FF,94,-0.920764789131662,96.32659574468086,-1.1573404255319149,0.9975531914893616,0.06382978723404255,0.5957446808510638,-0.9795370097145342,51.0,José Ureña
570632,FS,32,0.061619922548681275,85.0,-0.8975,0.7359375,0.28125,0.53125,0.19256225796462897,111.5,José Ureña
570632,SI,339,0.8096492995111301,96.10737463126844,-1.3385250737463126,0.8174631268436579,0.05604719764011799,0.6843657817109144,0.23883460162570208,113.9,José Ureña
570632,SL,239,-1.1311565023998469,87.56066945606695,-0.05355648535564854,0.657489539748954,0.1087866108786611,0.5815899581589958,-0.4732872394978439,77.1,José Ureña
571510,CH,650,4.1015174499392515,78.69646153846153,1.3112461538461537,0.47392307692307695,0.18,0.6907692307692308,0.6310026846060387,134.1,Matt Boyd
571510,CU,311,-0.21774436419174817,73.52733118971061,-0.9139549839228296,-0.7107395498392283,0.0707395498392283,0.6045016077170418,-0.07001426501342385,97.9,Matt Boyd
571510,FF,1294,3.235165528878701,93.29497681607418,1.1015919629057187,1.0747063369397218,0.08732612055641421,0.7032457496136012,0.2500127920308115,114.4,Matt Boyd
571510,SI,83,0.21600540728878906,91.51807228915662,1.4309638554216868,0.7573493975903615,0.08433734939759036,0.6987951807228916,0.26024747866119163,115.0,Matt Boyd
571510,SL,408,-0.331437886550381,81.95049019607843,-0.20259803921568625,0.022401960784313727,0.1642156862745098,0.5833333333333334,-0.08123477611528945,97.4,Matt Boyd
571578,CH,240,-1.5210648021596698,81.55666666666666,1.03975,0.7361666666666667,0.17083333333333334,0.49166666666666664,-0.6337770008998624,68.9,Patrick Corbin
571578,CU,15,-0.1500929892952039,68.71333333333334,-0.22333333333333333,-0.21,0.13333333333333333,0.6666666666666666,-1.0006199286346928,50.0,Patrick Corbin
